City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Maldonado,UY,2021-04-02 00:09:19,-34.6667,-54.9167,66.0,82,20,9.22
295,Aligudarz,IR,2021-04-02 00:09:19,33.4006,49.6949,51.35,53,66,6.44
296,Wlodawa,PL,2021-04-02 00:09:20,51.55,23.55,43.0,91,100,12.5
297,Hithadhoo,MV,2021-04-02 00:09:21,-0.6,73.0833,83.43,77,49,17.47
298,Otane,NZ,2021-04-02 00:09:21,-39.8833,176.6333,64.99,64,5,4.0
299,Bilma,NE,2021-04-02 00:09:22,18.6853,12.9164,71.55,12,0,14.41
300,Pacific Grove,US,2021-04-02 00:09:22,36.6177,-121.9166,78.8,22,1,5.75
301,Dunedin,NZ,2021-04-02 00:08:38,-45.8742,170.5036,55.0,70,87,25.01
302,Nioro,GM,2021-04-02 00:09:22,13.35,-15.75,79.48,38,8,7.52
303,Teya,RU,2021-04-02 00:09:23,60.3778,92.6267,27.32,90,100,9.8
304,Lagoa,PT,2021-04-02 00:09:23,39.05,-27.9833,59.72,82,98,26.57
305,Ancud,CL,2021-04-02 00:09:23,-41.8697,-73.8203,57.0,94,90,3.44
306,Saint-Pierre,RE,2021-04-02 00:09:24,-21.3393,55.4781,77.0,73,90,8.05
307,Coruripe,BR,2021-04-02 00:09:24,-10.1256,-36.1756,79.27,77,76,16.11
308,Ekhabi,RU,2021-04-02 00:09:24,53.5102,142.9671,29.82,81,41,9.33
309,Kavaratti,IN,2021-04-02 00:09:25,10.5669,72.642,83.03,66,96,10.94
310,Charyshskoye,RU,2021-04-02 00:09:25,51.3978,83.5598,17.4,91,31,4.14
311,Gbadolite,CD,2021-04-02 00:09:25,4.2833,21.0167,71.92,90,100,3.78
312,Fare,PF,2021-04-02 00:09:26,-16.7,-151.0167,82.36,70,98,9.98
313,Mafinga,TZ,2021-04-02 00:09:26,-7.25,35.0667,63.55,94,85,2.98
314,Heze,CN,2021-04-02 00:09:26,35.2431,115.4411,53.19,64,100,2.57
315,Yeniseysk,RU,2021-04-02 00:09:27,58.4497,92.1703,25.3,88,100,9.24
316,Tommot,RU,2021-04-02 00:09:27,58.9564,126.2925,22.98,89,100,10.6
317,Constitucion,CL,2021-04-02 00:09:27,-35.3333,-72.4167,55.06,93,22,9.4
318,Baracoa,CU,2021-04-02 00:09:28,20.3467,-74.4958,75.94,83,23,6.89
319,Souillac,MU,2021-04-02 00:09:28,-20.5167,57.5167,77.0,94,75,3.44
320,Rajula,IN,2021-04-02 00:08:14,21.05,71.4333,75.43,64,10,5.75
321,Talca,CL,2021-04-02 00:09:10,-35.4333,-71.6667,66.2,63,4,5.75
322,Leningradskiy,RU,2021-04-02 00:09:29,69.3833,178.4167,0.41,91,97,5.23
323,Tabou,CI,2021-04-02 00:09:29,4.423,-7.3528,78.8,88,70,6.38
324,Luau,AO,2021-04-02 00:05:05,-10.7073,22.2247,63.41,97,97,3.02
325,Bra,IT,2021-04-02 00:09:29,44.703,7.8556,54.0,87,0,6.91
326,Severo-Kurilsk,RU,2021-04-02 00:09:30,50.6789,156.125,31.62,92,76,14.23
327,Zhigansk,RU,2021-04-02 00:09:30,66.7697,123.3711,13.44,94,100,8.99
328,Karabudakhkent,RU,2021-04-02 00:09:30,42.7087,47.5673,41.0,93,20,8.95
329,Sirohi,IN,2021-04-02 00:09:31,24.8833,72.8667,71.53,8,0,4.52
330,Krasnyy Chikoy,RU,2021-04-02 00:09:31,50.3643,108.7512,25.34,76,5,1.54
331,Hasaki,JP,2021-04-02 00:09:31,35.7333,140.8333,64.0,67,40,11.5
332,Kibala,TD,2021-04-02 00:09:32,9.1104,18.3463,82.4,20,0,9.22
333,Volax,GR,2021-04-02 00:09:32,41.3167,24.0,45.0,82,3,2.57
334,Talcahuano,CL,2021-04-02 00:09:32,-36.7167,-73.1167,59.0,88,0,9.22
335,Nome,US,2021-04-02 00:09:33,64.5011,-165.4064,6.01,72,1,8.05
336,Conde,BR,2021-04-02 00:08:58,-7.2597,-34.9075,80.6,78,20,4.61
337,Meulaboh,ID,2021-04-02 00:07:15,4.1363,96.1285,73.71,84,95,7.56
338,Los Llanos De Aridane,ES,2021-04-02 00:09:35,28.6585,-17.9182,62.6,72,0,8.05
339,Nara,JP,2021-04-02 00:09:35,34.6851,135.8049,66.99,63,20,2.3
340,Bambous Virieux,MU,2021-04-02 00:09:35,-20.3428,57.7575,77.0,94,75,3.44
341,Savannah Bight,HN,2021-04-02 00:09:36,16.45,-85.85,82.4,74,40,11.72
342,Muros,ES,2021-04-02 00:09:36,42.7762,-9.0603,59.0,92,88,4.41
343,Roebourne,AU,2021-04-02 00:09:36,-20.7833,117.1333,85.14,48,1,6.44
344,Bontang,ID,2021-04-02 00:09:37,0.1333,117.5,79.75,85,92,1.88
345,Batagay,RU,2021-04-02 00:09:37,67.6333,134.6333,4.77,93,97,3.62
346,Pitimbu,BR,2021-04-02 00:09:37,-7.4706,-34.8086,80.6,78,20,4.61
347,Nabire,ID,2021-04-02 00:09:38,-3.3667,135.4833,79.16,86,100,1.92
348,Mezhdurechensk,RU,2021-04-02 00:09:38,53.6942,88.0603,8.74,98,81,3.24
349,Kalmunai,LK,2021-04-02 00:09:38,7.4167,81.8167,76.55,85,10,5.12
350,Nynashamn,SE,2021-04-02 00:09:39,58.9034,17.9479,39.99,74,68,1.99
351,Mount Pleasant,US,2021-04-02 00:07:37,32.7941,-79.8626,57.2,35,40,15.1
352,Marienburg,PL,2021-04-02 00:09:39,54.0359,19.0266,37.0,100,45,7.16
353,Solnechnyy,RU,2021-04-02 00:09:39,50.7214,136.6319,37.44,70,79,4.25
354,Huangnihe,CN,2021-04-02 00:09:40,43.5583,128.0239,50.65,53,100,4.43
355,Hit,IQ,2021-04-02 00:09:42,33.6416,42.8251,64.92,28,98,7.49
356,Cozumel,MX,2021-04-02 00:05:56,20.5083,-86.9458,80.6,74,75,10.36
357,Svetogorsk,RU,2021-04-02 00:09:43,61.1121,28.8632,33.8,64,0,5.75
358,Tuatapere,NZ,2021-04-02 00:09:43,-46.1333,167.6833,55.99,69,79,15.01
359,Okha,RU,2021-04-02 00:09:43,53.5739,142.9478,28.62,82,44,9.33
360,Siirt,TR,2021-04-02 00:09:44,37.9326,41.9403,47.34,66,49,2.39
361,Vardo,NO,2021-04-02 00:09:44,70.3705,31.1107,32.22,81,100,6.44
362,Usinsk,RU,2021-04-02 00:09:44,65.9939,57.5281,29.84,97,100,12.15
363,Provideniya,RU,2021-04-02 00:09:45,64.3833,-173.3,10.4,79,90,11.18
364,Urumqi,CN,2021-04-02 00:09:45,43.801,87.6005,39.2,56,0,2.24
365,Atikokan,CA,2021-04-02 00:09:45,48.7555,-91.6216,33.49,47,23,4.81
366,Gurupa,BR,2021-04-02 00:09:46,-1.405,-51.64,73.38,97,100,3.33
367,Abha,SA,2021-04-02 00:04:57,18.2164,42.5053,62.6,38,0,0.81
368,Luwuk,ID,2021-04-02 00:09:46,-0.9516,122.7875,81.45,77,100,1.14
369,Mackay,AU,2021-04-02 00:09:46,-21.15,149.2,75.99,94,75,12.66
370,Strand,ZA,2021-04-02 00:09:47,-34.1069,18.8275,62.6,67,0,9.22
371,Killybegs,IE,2021-04-02 00:09:48,54.6333,-8.45,39.99,94,0,1.99
372,Ust-Nera,RU,2021-04-02 00:09:49,64.5667,143.2,7.3,91,100,4.09
373,Kjollefjord,NO,2021-04-02 00:09:49,70.9457,27.3465,27.46,93,99,2.64
374,Kalaleh,IR,2021-04-02 00:07:55,37.3807,55.4916,60.33,49,79,5.86
375,Kaka,TM,2021-04-02 00:09:49,37.3482,59.6143,51.22,46,81,13.24
376,Smithers,CA,2021-04-02 00:09:50,54.7804,-127.1743,37.4,56,90,13.8
377,La Ferte-Bernard,FR,2021-04-02 00:09:50,48.1863,0.6536,60.8,72,4,5.75
378,Oelde,DE,2021-04-02 00:09:50,51.8167,8.15,43.0,66,85,3.0
379,Nemuro,JP,2021-04-02 00:09:51,43.3236,145.575,44.6,65,0,5.75
380,Znamenskoye,RU,2021-04-02 00:09:51,57.1281,73.8282,31.66,94,100,12.35
381,Te Anau,NZ,2021-04-02 00:09:51,-45.4167,167.7167,56.16,65,80,5.46
382,Iqaluit,CA,2021-04-02 00:09:52,63.7506,-68.5145,-13.0,58,1,9.22
383,Umtata,ZA,2021-04-02 00:09:52,-31.5889,28.7844,62.6,94,96,5.75
384,Sungaipenuh,ID,2021-04-02 00:09:52,-2.0833,101.3833,64.63,86,99,1.74
385,Bogovarovo,RU,2021-04-02 00:09:53,58.9785,47.0246,31.59,92,100,4.36
386,Mbour,SN,2021-04-02 00:09:53,14.422,-16.9638,68.0,77,0,23.02
387,Bafq,IR,2021-04-02 00:07:15,31.6128,55.4107,65.8,18,11,1.9
388,Cherskiy,RU,2021-04-02 00:09:53,68.75,161.3,-1.25,80,5,5.12
389,Touros,BR,2021-04-02 00:09:54,-5.1989,-35.4608,78.8,83,40,5.75
390,Kjopsvik,NO,2021-04-02 00:09:54,68.097,16.3742,37.0,86,75,3.44
391,Korfez,TR,2021-04-02 00:09:55,40.7767,29.7297,46.0,100,75,1.9
392,Huilong,CN,2021-04-02 00:09:55,31.8111,121.655,61.0,99,100,2.84
393,Pozo Colorado,PY,2021-04-02 00:09:55,-23.4923,-58.7972,74.28,44,99,6.46
394,Najran,SA,2021-04-02 00:09:56,17.4924,44.1277,68.0,21,0,2.3
395,Musafirkhana,IN,2021-04-02 00:09:56,26.3667,81.8,68.67,7,0,5.39
396,Safakulevo,RU,2021-04-02 00:09:56,54.9901,62.5442,34.7,85,100,17.2
397,Baykit,RU,2021-04-02 00:09:56,61.67,96.37,2.97,97,76,2.48
398,Kudahuvadhoo,MV,2021-04-02 00:09:57,2.6708,72.8944,83.03,77,91,13.73
399,San Rafael,AR,2021-04-02 00:09:57,-34.6177,-68.3301,71.37,48,94,6.96
400,Avera,US,2021-04-02 00:09:57,33.194,-82.5271,51.8,29,1,9.22
401,Clyde River,CA,2021-04-02 00:09:58,70.4692,-68.5914,-18.4,76,1,2.3
402,Batticaloa,LK,2021-04-02 00:09:58,7.7102,81.6924,77.58,83,2,4.12
403,Jumla,NP,2021-04-02 00:09:59,29.2747,82.1838,39.2,21,0,6.67
404,Aguas Belas,BR,2021-04-02 00:05:50,-9.1114,-37.1231,77.85,64,43,6.73
405,Gazojak,TM,2021-04-02 00:09:59,41.1875,61.4036,42.89,40,0,16.73
406,Sioux Lookout,CA,2021-04-02 00:09:59,50.1001,-91.917,39.2,30,75,10.36
407,Poum,NC,2021-04-02 00:10:00,-20.2333,164.0167,77.74,75,100,15.68
408,Issum,DE,2021-04-02 00:10:00,51.5333,6.4333,39.99,89,43,7.31
409,Majene,ID,2021-04-02 00:10:00,-3.5403,118.9707,79.75,84,80,8.95
410,Conceicao Do Araguaia,BR,2021-04-02 00:10:01,-8.2578,-49.2647,75.47,92,100,3.89
411,Kruisfontein,ZA,2021-04-02 00:10:01,-34.0033,24.7314,63.0,77,69,1.01
412,Bereda,ES,2021-04-02 00:10:01,43.2686,-7.5406,54.0,100,99,1.36
413,Juazeiro,BR,2021-04-02 00:10:03,-9.4117,-40.4986,82.4,74,75,11.5
414,Saint-Augustin,CA,2021-04-02 00:10:04,51.226,-58.6502,33.93,98,100,10.56
415,Pozhva,RU,2021-04-02 00:10:04,59.0912,56.0847,32.05,98,100,6.49
416,Inverell,AU,2021-04-02 00:10:04,-29.7833,151.1167,73.0,60,0,1.99
417,Pueblo Bello,CO,2021-04-02 00:10:04,8.2041,-76.526,76.1,95,100,3.67
418,Krasnofarfornyy,RU,2021-04-02 00:10:05,59.1364,31.8502,28.2,97,16,2.82
419,Suntar,RU,2021-04-02 00:10:05,62.1444,117.6319,-2.87,80,60,9.75
420,Kupang,ID,2021-04-02 00:10:06,-10.1667,123.5833,77.0,100,90,2.3
421,Kralendijk,BQ,2021-04-02 00:10:06,12.15,-68.2667,78.8,78,20,19.57
422,Gushi,CN,2021-04-02 00:10:07,34.6425,109.5843,48.72,94,100,3.24
423,Griffith,US,2021-04-02 00:10:07,41.5284,-87.4237,33.01,55,1,9.22
424,Ciudad Bolivar,VE,2021-04-02 00:10:07,8.1222,-63.5497,82.13,59,83,14.5
425,Mount Gambier,AU,2021-04-02 00:10:08,-37.8333,140.7667,68.0,49,5,13.8
426,Bonavista,CA,2021-04-02 00:10:08,48.6499,-53.1147,41.0,75,35,4.61
427,Kabo,CF,2021-04-02 00:10:08,7.6994,18.629,77.45,26,89,3.76
428,Morena,IN,2021-04-02 00:10:09,26.4969,78.0,64.4,42,1,2.3
429,Pisco,PE,2021-04-02 00:10:09,-13.7,-76.2167,68.0,77,0,18.41
430,Iberia,US,2021-04-02 00:10:09,29.9502,-91.7507,60.8,33,1,12.66
431,Price,US,2021-04-02 00:10:01,39.5994,-110.8107,59.0,10,1,8.05
432,San Roque,ES,2021-04-02 00:10:10,36.2107,-5.3842,64.4,77,75,3.44
433,Sola,VU,2021-04-02 00:10:10,-13.8833,167.55,86.0,84,90,10.38
434,Proletarsk,RU,2021-04-02 00:10:11,46.7031,41.7192,40.55,76,34,6.8
435,Green River,US,2021-04-02 00:10:11,41.5286,-109.4662,60.8,6,1,8.05
436,Codrington,AU,2021-04-02 00:10:11,-38.2667,141.9667,76.86,34,10,8.12
437,Kekri,IN,2021-04-02 00:10:12,25.9667,75.15,71.11,10,0,3.76
438,San Francisco,US,2021-04-02 00:09:17,37.7749,-122.4194,82.4,15,1,18.41
439,Beidao,CN,2021-04-02 00:10:12,34.5686,105.8933,44.38,92,100,5.37
440,Lavrentiya,RU,2021-04-02 00:10:12,65.5833,-171.0,4.75,89,100,4.65
441,Reconquista,AR,2021-04-02 00:10:13,-29.15,-59.65,66.04,60,5,5.26
442,Orativ,UA,2021-04-02 00:10:13,49.1889,29.527,44.26,80,59,10.67
443,Dattapur,IN,2021-04-02 00:10:13,20.7667,78.1667,79.41,19,4,4.9
444,Leshukonskoye,RU,2021-04-02 00:10:14,64.8989,45.7622,28.58,93,99,6.35
445,San Policarpo,PH,2021-04-02 00:10:14,12.1791,125.5072,81.91,76,93,10.02
446,Nacozari,MX,2021-04-02 00:10:14,25.3366,-108.2574,82.35,35,98,8.46
447,Ocos,GT,2021-04-02 00:10:15,14.5094,-92.1933,87.8,70,1,5.75
448,Igatpuri,IN,2021-04-02 00:10:15,19.7,73.55,67.12,91,11,3.62
449,Kapit,MY,2021-04-02 00:09:17,2.0167,112.9333,74.73,96,100,0.72
450,Chilca,PE,2021-04-02 00:07:14,-12.5211,-76.7372,69.8,78,0,13.8
451,Soyo,AO,2021-04-02 00:10:16,-6.1349,12.3689,79.99,79,100,5.7
452,Leh,IN,2021-04-02 00:10:16,34.1667,77.5833,25.9,68,91,5.39
453,Tsiroanomandidy,MG,2021-04-02 00:10:16,-18.7667,46.0333,64.26,93,26,2.21
454,Kahului,US,2021-04-02 00:09:25,20.8947,-156.47,80.6,61,20,18.41
455,Awbari,LY,2021-04-02 00:10:17,26.5921,12.7805,62.76,26,0,7.36
456,Mabaruma,GY,2021-04-02 00:10:17,8.2,-59.7833,71.8,92,89,3.09
457,Collie,AU,2021-04-02 00:10:18,-33.3667,116.15,65.88,81,64,7.2
458,Kramat,ID,2021-04-02 00:10:18,-8.1311,113.4499,75.52,93,100,1.7
459,Taree,AU,2021-04-02 00:05:54,-31.9,152.4667,73.4,68,96,3.44
460,Waipawa,NZ,2021-04-02 00:10:19,-41.4122,175.5153,61.0,77,75,24.16
461,Atocha,BO,2021-04-02 00:10:19,-20.9333,-66.2333,52.38,21,80,5.3
462,Kifri,IQ,2021-04-02 00:10:19,34.6959,44.9661,64.22,34,100,12.71
463,Teknaf,BD,2021-04-02 00:10:20,20.8624,92.3058,75.69,88,16,3.62
464,Bayir,TR,2021-04-02 00:10:20,37.2687,28.2167,39.2,100,38,1.14
465,Arsenyev,RU,2021-04-02 00:10:20,44.1631,133.2733,45.95,54,100,2.17
466,Namanga,KE,2021-04-02 00:10:21,-2.5433,36.7905,65.46,85,100,2.98
467,Cuauhtemoc,MX,2021-04-02 00:05:56,28.4167,-106.8667,69.01,35,58,8.01
468,Brigantine,US,2021-04-02 00:06:18,39.4101,-74.3646,44.01,42,20,12.66
469,Chancay,PE,2021-04-02 00:10:22,-11.5714,-77.2672,69.8,78,0,13.8
470,Dalbandin,PK,2021-04-02 00:10:22,28.8947,64.4101,65.03,17,0,1.43
471,Galesong,ID,2021-04-02 00:10:22,-5.3166,119.3661,75.2,100,20,20.71
472,Jepelacio,PE,2021-04-02 00:10:23,-6.1167,-76.95,65.86,98,60,0.72
473,Seoul,KR,2021-04-02 00:08:12,37.5683,126.9778,59.0,33,0,11.5
474,Erzin,TR,2021-04-02 00:10:23,36.9559,36.2,50.0,91,92,1.99
475,Jasdan,IN,2021-04-02 00:10:23,22.0333,71.2,73.0,36,1,9.13
476,Perth,AU,2021-04-02 00:06:00,-31.9333,115.8333,73.0,77,0,5.75
477,Matoury,GF,2021-04-02 00:10:24,4.8483,-52.3317,81.0,78,75,5.75
478,Gamba,GA,2021-04-02 00:10:24,-2.65,10.0,77.74,87,96,4.7
479,Itoman,JP,2021-04-02 00:10:25,26.1247,127.6694,75.2,83,75,8.05
480,Boa Vista,BR,2021-04-02 00:10:25,2.8197,-60.6733,87.8,51,0,5.75
481,Gao,ML,2021-04-02 00:10:25,16.6362,1.637,77.81,9,31,10.07
482,Gimli,CA,2021-04-02 00:10:26,50.6336,-96.9907,42.8,49,58,23.02
483,Vanavara,RU,2021-04-02 00:10:26,60.34,102.2797,6.91,94,97,3.42
484,Umm Lajj,SA,2021-04-02 00:10:27,25.0213,37.2685,69.1,40,0,13.09
485,College,US,2021-04-02 00:10:27,64.8569,-147.8028,10.99,56,90,6.91
486,Qaqortoq,GL,2021-04-02 00:10:28,60.7167,-46.0333,35.6,80,75,2.3
487,Lahaina,US,2021-04-02 00:10:05,20.8783,-156.6825,80.6,54,20,18.41
488,Laguna,US,2021-04-02 00:10:28,38.421,-121.4238,84.2,12,1,3.44
489,Tralee,IE,2021-04-02 00:10:29,52.2704,-9.7026,47.39,93,3,7.31
490,Jacareacanga,BR,2021-04-02 00:10:29,-6.2222,-57.7528,71.71,95,38,1.77
491,Inta,RU,2021-04-02 00:10:29,66.0317,60.1659,26.29,87,100,7.27
492,Langsa,ID,2021-04-02 00:10:30,4.4683,97.9683,74.03,86,94,2.93
493,Sistranda,NO,2021-04-02 00:10:30,63.7256,8.834,41.0,75,75,20.71
494,Lagunas,PE,2021-04-02 00:10:31,-5.2269,-75.6753,77.0,84,33,1.66
495,Kokemaki,FI,2021-04-02 00:10:31,61.2565,22.3564,35.6,80,0,6.91
496,Takahashi,JP,2021-04-02 00:10:32,34.7833,133.6167,59.0,63,40,10.36
497,Beloha,MG,2021-04-02 00:07:18,-25.1667,45.05,70.59,76,1,13.65
498,Mikhaylovka,RU,2021-04-02 00:10:32,50.06,43.2379,40.51,73,4,7.81
499,Pouembout,NC,2021-04-02 00:10:32,-21.1333,164.9,73.36,85,100,6.06
500,Doha,QA,2021-04-02 00:10:33,25.2867,51.5333,78.8,57,0,2.3
501,Sooke,CA,2021-04-02 00:09:41,48.3746,-123.7276,55.4,78,98,21.85
502,Pumiao,CN,2021-04-02 00:10:33,22.75,108.4833,73.4,88,40,4.47
503,Deputatskiy,RU,2021-04-02 00:10:34,69.3,139.9,4.32,92,100,2.48
504,Ishigaki,JP,2021-04-02 00:10:34,24.3448,124.1572,77.0,100,40,4.61
505,Westport,US,2021-04-02 00:07:31,41.1415,-73.3579,43.0,52,75,13.8
506,Tynda,RU,2021-04-02 00:10:35,55.1667,124.7167,23.49,92,100,1.28
507,Port Hedland,AU,2021-04-02 00:10:35,-20.3167,118.5667,87.8,37,0,8.05
508,Bol,TD,2021-04-02 00:10:36,13.4586,14.7147,75.61,34,65,16.96
509,Viedma,AR,2021-04-02 00:10:36,-40.8135,-62.9967,63.21,76,99,15.75
510,Ola,RU,2021-04-02 00:10:36,59.5833,151.2833,18.97,64,1,5.91
511,Porto Santo,PT,2021-04-02 00:10:37,33.072,-16.3415,60.8,88,20,6.91
512,Aketi,CD,2021-04-02 00:06:12,2.7388,23.7833,68.34,97,99,0.83
513,Norsup,VU,2021-04-02 00:10:37,-16.0667,167.3833,85.08,71,78,8.61
514,Pangnirtung,CA,2021-04-02 00:10:38,66.1451,-65.7125,-26.9,99,100,2.06
515,Villaviciosa,ES,2021-04-02 00:10:38,43.4813,-5.4357,59.0,77,0,13.8
516,Port Keats,AU,2021-04-02 00:10:39,-14.25,129.55,78.48,71,100,7.31
517,Altamira,BR,2021-04-02 00:10:39,-3.2033,-52.2064,72.55,98,96,2.48
518,Lebanon,US,2021-04-02 00:10:39,36.2081,-86.2911,43.0,39,1,13.8
519,Alta Gracia,AR,2021-04-02 00:10:40,-31.6529,-64.4283,69.01,78,91,3.0
520,Fredericksburg,US,2021-04-02 00:06:39,38.3032,-77.4605,42.01,24,1,11.5
521,Whangamata,NZ,2021-04-02 00:10:40,-37.2,175.8667,71.01,49,6,3.0
522,Biltine,TD,2021-04-02 00:10:41,14.5333,20.9167,74.68,13,7,8.97
523,Bathsheba,BB,2021-04-02 00:10:41,13.2167,-59.5167,78.8,53,40,18.41
524,Acarau,BR,2021-04-02 00:09:24,-2.8856,-40.12,77.79,83,66,11.59
525,Eureka,US,2021-04-02 00:10:42,40.8021,-124.1637,64.99,65,1,1.99
526,Pahrump,US,2021-04-02 00:10:42,36.2083,-115.9839,78.01,6,90,1.99
527,La Plata,AR,2021-04-02 00:05:44,-34.9215,-57.9545,66.0,80,9,9.42
528,Santa Isabel Do Rio Negro,BR,2021-04-02 00:10:43,-0.4139,-65.0192,74.97,93,99,2.19
529,Cairns,AU,2021-04-02 00:06:50,-16.9167,145.7667,82.99,65,75,16.11
530,Sao Francisco,BR,2021-04-02 00:10:43,-15.9486,-44.8644,79.05,52,49,4.81
531,Yulara,AU,2021-04-02 00:10:44,-25.2406,130.9889,77.0,29,0,16.11
532,Linxia,CN,2021-04-02 00:10:44,35.6003,103.2064,34.57,97,100,3.11
533,Mana,GF,2021-04-02 00:06:13,5.6592,-53.7767,77.0,84,81,10.0
534,Lunsar,SL,2021-04-02 00:10:45,8.6833,-12.5333,79.39,75,44,1.74
535,Zhuanghe,CN,2021-04-02 00:10:45,39.7008,122.9911,49.69,62,91,5.68
536,Charters Towers,AU,2021-04-02 00:10:46,-20.1,146.2667,75.63,54,0,17.65
537,Quang Ngai,VN,2021-04-02 00:05:53,15.1167,108.8,78.82,79,29,5.3
538,Skjervoy,NO,2021-04-02 00:10:46,70.0311,20.9714,35.53,99,100,14.27
539,Havre-Saint-Pierre,CA,2021-04-02 00:10:47,50.2334,-63.5986,37.4,93,90,23.02
540,Hornepayne,CA,2021-04-02 00:10:47,49.2138,-84.7705,23.07,71,73,1.16
541,Aanekoski,FI,2021-04-02 00:10:48,62.6946,25.818,34.0,80,75,9.22
542,Turan,VN,2021-04-02 00:10:49,16.0678,108.2208,80.6,83,40,5.75
543,Shiyan,CN,2021-04-02 00:10:49,32.6475,110.7781,50.45,94,100,1.79
544,Kindu,CD,2021-04-02 00:10:49,-2.95,25.95,70.09,99,99,2.44
545,Khryashchevka,RU,2021-04-02 00:10:50,53.8119,49.0916,37.4,93,90,8.95
546,Erzurum,TR,2021-04-02 00:10:50,40.0,41.5,32.0,69,0,8.05
547,Tshela,CD,2021-04-02 00:07:08,-4.9833,12.9333,72.09,99,87,1.79
548,North Bend,US,2021-04-02 00:10:51,43.4065,-124.2243,59.0,71,1,12.66
549,Ponta Delgada,PT,2021-04-02 00:10:51,37.7333,-25.6667,60.8,88,75,12.66
550,Chernigovka,RU,2021-04-02 00:10:52,44.3389,132.5728,45.82,55,100,9.62
551,Kayes,ML,2021-04-02 00:10:52,14.0,-11.0,90.93,7,4,7.07
552,Serenje,ZM,2021-04-02 00:10:53,-13.2325,30.2352,57.47,97,12,4.41
553,Hargeysa,SO,2021-04-02 00:10:53,9.56,44.065,63.41,45,1,6.69
554,Khuzhir,RU,2021-04-02 00:10:54,53.1939,107.3397,21.54,77,19,5.44
555,Kamenka,RU,2021-04-02 00:10:54,51.3223,42.7678,43.0,73,93,9.28
556,Mizdah,LY,2021-04-02 00:10:55,31.4451,12.9801,58.66,41,0,4.76
557,Lazarev,RU,2021-04-02 00:10:55,52.225,141.5131,30.72,92,44,3.31
558,Magnor,SE,2021-04-02 00:10:55,59.9511,12.1996,39.2,86,46,3.44
559,Marshall,US,2021-04-02 00:10:56,34.3834,-86.3333,48.0,36,1,11.5
560,Kingsland,US,2021-04-02 00:10:56,30.8,-81.6898,57.99,37,0,3.0
561,Orlik,RU,2021-04-02 00:10:56,52.5178,99.825,-0.53,93,29,2.53
562,Oudtshoorn,ZA,2021-04-02 00:10:57,-33.5907,22.2014,59.0,94,90,1.14
563,Ankang,CN,2021-04-02 00:10:57,32.68,109.0172,52.3,92,100,2.89
564,Manaure,CO,2021-04-02 00:10:58,11.7751,-72.4445,80.46,69,100,20.13
565,Mareeba,AU,2021-04-02 00:10:58,-17.0,145.4333,82.99,68,84,5.99
566,Hattiesburg,US,2021-04-02 00:10:59,31.3271,-89.2903,57.2,28,1,6.91
567,Jalu,LY,2021-04-02 00:10:59,29.0331,21.5482,55.53,50,3,7.7
568,Le Mars,US,2021-04-02 00:07:31,42.7942,-96.1656,52.0,27,1,20.71
569,Panzhihua,CN,2021-04-02 00:10:59,26.5851,101.7128,54.0,65,28,1.72
570,Lima,PE,2021-04-02 00:07:30,-12.0432,-77.0282,69.8,78,0,13.8
571,Killarney,IE,2021-04-02 00:11:00,52.05,-9.5167,46.65,93,2,5.06
572,Koutiala,ML,2021-04-02 00:11:00,12.3917,-5.4642,84.87,9,0,9.13
573,Frankfort,ZA,2021-04-02 00:11:00,-27.2667,28.4833,58.86,62,21,3.87
574,Strezhevoy,RU,2021-04-02 00:11:01,60.7333,77.5889,30.2,93,90,11.18
575,Chhapar,IN,2021-04-02 00:11:01,27.8167,74.4,69.89,11,0,3.11
576,Sibu,MY,2021-04-02 00:06:38,2.3,111.8167,75.2,94,20,2.01
577,Mercedes,AR,2021-04-02 00:11:02,-34.6515,-59.4307,64.0,84,77,7.45
578,Rock Sound,BS,2021-04-02 00:11:02,24.9,-76.2,76.19,74,79,5.95
579,Stavrovo,RU,2021-04-02 00:11:03,56.1331,40.013,32.63,99,100,4.09
580,Ust-Maya,RU,2021-04-02 00:11:04,60.4167,134.5333,22.6,95,100,2.24
581,Svetlaya,RU,2021-04-02 00:11:04,46.5389,138.3297,45.05,62,22,3.2
582,Baruun-Urt,MN,2021-04-02 00:11:06,46.6806,113.2792,28.74,73,99,16.71
583,Kysyl-Syr,RU,2021-04-02 00:11:06,63.8986,122.7617,-2.81,92,72,10.67
584,Mitchell,US,2021-04-02 00:11:07,43.7094,-98.0298,59.0,23,1,23.02
585,Parrita,CR,2021-04-02 00:11:08,9.5201,-84.3225,75.2,68,75,20.71
586,Campo Verde,BR,2021-04-02 00:11:08,-20.4167,-54.0667,75.2,60,20,5.75
587,Gilbues,BR,2021-04-02 00:11:08,-9.8317,-45.3439,77.52,71,93,1.95
588,Asind,IN,2021-04-02 00:11:09,25.7333,74.3333,72.77,7,0,4.45
